# fmn API schema — the EXTRACTED layer (fm-vn6, plan §16.2)
# generated from 3b1b/manim @ 6199a00d4c1b1127ebe45cb629c3f22538b10e13
# by scripts/gen_api_schema.py — regenerate, never hand-edit
#
# The authored layer (canonical names for C-9 typos, semantic status,
# Rust bindings) lives in API_OVERLAY.tsv. The effective schema is the
# two merged; fmn_conformance::schema is the reader, and every
# generator consumes the merged form.
#
# Section-tagged, tab-separated, std-parseable — no TOML/YAML/JSON
# dependency anywhere in the reader (the SUITE.lock doctrine).

[meta]
schema_version	1
reference_commit	6199a00d4c1b1127ebe45cb629c3f22538b10e13
generator	scripts/gen_api_schema.py
wildcard_exports	663

[symbols]
# module	name	kind	origin	exported	detail
manimlib.mobject.vector_field	StreamLines.init_style	method	defined	0	-
manimlib.mobject.vector_field	StreamLines.point_func	method	defined	0	-
manimlib.mobject.vector_field	TimeVaryingVectorField	class	defined	1	VectorField
manimlib.mobject.vector_field	TimeVaryingVectorField.__init__	method	defined	0	-
manimlib.mobject.vector_field	TimeVaryingVectorField.increment_time	method	defined	0	-
manimlib.mobject.vector_field	VectorField	class	defined	1	VMobject
manimlib.mobject.vector_field	VectorField.__init__	method	defined	0	-
manimlib.mobject.vector_field	VectorField.get_sample_points	method	defined	0	-
manimlib.mobject.vector_field	VectorField.init_base_stroke_width_array	method	defined	0	-
manimlib.mobject.vector_field	VectorField.init_points	method	defined	0	-
manimlib.mobject.vector_field	VectorField.set_sample_coords	method	defined	0	-
manimlib.mobject.vector_field	VectorField.set_stroke	method	defined	0	-
manimlib.mobject.vector_field	VectorField.set_stroke_width	method	defined	0	-
manimlib.mobject.vector_field	VectorField.update_sample_points	method	defined	0	-
manimlib.mobject.vector_field	VectorField.update_vectors	method	defined	0	-
manimlib.mobject.vector_field	get_rgb_gradient_function	function	defined	1	-
manimlib.mobject.vector_field	get_sample_coords	function	defined	1	-
manimlib.mobject.vector_field	get_vectorized_rgb_gradient_function	function	defined	1	-
manimlib.mobject.vector_field	move_along_vector_field	function	defined	1	-
manimlib.mobject.vector_field	move_points_along_vector_field	function	defined	1	-
manimlib.mobject.vector_field	move_submobjects_along_vector_field	function	defined	1	-
manimlib.mobject.vector_field	ode_solution_points	function	defined	1	-
manimlib.mobject.vector_field	solve_ivp	leaked_import	scipy.integrate	1	-
manimlib.mobject.vector_field	vectorize	function	defined	1	-
manimlib.module_loader	Module	constant	defined	0	importlib.util.types.ModuleType
manimlib.module_loader	ModuleLoader	class	defined	0	-
manimlib.module_loader	ModuleLoader.get_module	method	defined	0	-
manimlib.scene.interactive_scene	ALL_MODIFIERS	constant	defined	1	PygletWindowKeys.MOD_CTRL | PygletWindowKeys.MOD_COMMAND | PygletWindowKeys.MOD_SHIFT
manimlib.scene.interactive_scene	ARROW_SYMBOLS	constant	defined	1	[PygletWindowKeys.LEFT, PygletWindowKeys.UP, PygletWindowKeys.RIGHT, PygletWindowKeys.DOWN]
manimlib.scene.interactive_scene	COLOR_KEY	constant	defined	1	manim_config.key_bindings.color
manimlib.scene.interactive_scene	CURSOR_KEY	constant	defined	1	manim_config.key_bindings.cursor
manimlib.scene.interactive_scene	GRAB_KEY	constant	defined	1	manim_config.key_bindings.grab
manimlib.scene.interactive_scene	GRAB_KEYS	constant	defined	1	[GRAB_KEY, X_GRAB_KEY, Y_GRAB_KEY, Z_GRAB_KEY]
manimlib.scene.interactive_scene	INFORMATION_KEY	constant	defined	1	manim_config.key_bindings.information
manimlib.scene.interactive_scene	InteractiveScene	class	defined	1	Scene
manimlib.scene.interactive_scene	InteractiveScene.add	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.add_to_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.choose_color	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.clear_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.copy_cursor_position	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.copy_frame_positioning	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.copy_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.corner_dot_config	attribute	defined	0	dict(color=WHITE, radius=0.05, glow_factor=2.0)
manimlib.scene.interactive_scene	InteractiveScene.crosshair_style	attribute	defined	0	dict(stroke_color=GREY_A, stroke_width=[3, 0, 3])
manimlib.scene.interactive_scene	InteractiveScene.crosshair_width	attribute	defined	0	0.2
manimlib.scene.interactive_scene	InteractiveScene.cursor_location_config	attribute	defined	0	dict(font_size=24, fill_color=GREY_C, num_decimal_places=3)
manimlib.scene.interactive_scene	InteractiveScene.delete_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.disable_interaction	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.display_information	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.enable_interaction	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.enable_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.gather_new_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_color_palette	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_corner_dots	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_crosshair	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_highlight	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_information_label	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_selection_highlight	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_selection_rectangle	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_selection_search_set	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.get_state	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.group_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.handle_grabbing	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.handle_resizing	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.handle_sweeping_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.nudge_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.on_key_press	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.on_key_release	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.on_mouse_drag	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.on_mouse_motion	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.on_mouse_release	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.palette_colors	attribute	defined	0	MANIM_COLORS
manimlib.scene.interactive_scene	InteractiveScene.paste_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.prepare_grab	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.prepare_resizing	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.refresh_selection_scope	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.regenerate_selection_search_set	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.remove	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.remove_all_except	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.restore_state	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.selection_nudge_size	attribute	defined	0	0.05
manimlib.scene.interactive_scene	InteractiveScene.selection_rectangle_stroke_color	attribute	defined	0	WHITE
manimlib.scene.interactive_scene	InteractiveScene.selection_rectangle_stroke_width	attribute	defined	0	1.0
manimlib.scene.interactive_scene	InteractiveScene.setup	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.time_label_config	attribute	defined	0	dict(font_size=24, fill_color=GREY_C, num_decimal_places=1)
manimlib.scene.interactive_scene	InteractiveScene.toggle_color_palette	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.toggle_from_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.toggle_selection_mode	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.ungroup_selection	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.update_selection_highlight	method	defined	0	-
manimlib.scene.interactive_scene	InteractiveScene.update_selection_rectangle	method	defined	0	-
manimlib.scene.interactive_scene	RESIZE_KEY	constant	defined	1	manim_config.key_bindings.resize
manimlib.scene.interactive_scene	SELECT_KEY	constant	defined	1	manim_config.key_bindings.select
manimlib.scene.interactive_scene	UNSELECT_KEY	constant	defined	1	manim_config.key_bindings.unselect
manimlib.scene.interactive_scene	X_GRAB_KEY	constant	defined	1	manim_config.key_bindings.x_grab
manimlib.scene.interactive_scene	Y_GRAB_KEY	constant	defined	1	manim_config.key_bindings.y_grab
manimlib.scene.interactive_scene	Z_GRAB_KEY	constant	defined	1	manim_config.key_bindings.z_grab
manimlib.scene.interactive_scene	get_ipython	leaked_import	IPython.core.getipython	1	-
manimlib.scene.interactive_scene	pyperclip	leaked_import	pyperclip	1	-
manimlib.scene.scene	EndScene	class	defined	1	Exception
manimlib.scene.scene	ExitStack	leaked_import	contextlib	1	-
manimlib.scene.scene	OrderedDict	leaked_import	collections	1	-
manimlib.scene.scene	ProgressDisplay	leaked_import	tqdm.auto	1	-
manimlib.scene.scene	Scene	class	defined	1	object
manimlib.scene.scene	Scene.__init__	method	defined	0	-
manimlib.scene.scene	Scene.add	method	defined	0	-
manimlib.scene.scene	Scene.add_mobjects_among	method	defined	0	-
manimlib.scene.scene	Scene.add_sound	method	defined	0	-
manimlib.scene.scene	Scene.affects_mobject_list	method	defined	0	-
manimlib.scene.scene	Scene.assemble_render_groups	method	defined	0	-
manimlib.scene.scene	Scene.begin_animations	method	defined	0	-
manimlib.scene.scene	Scene.bring_to_back	method	defined	0	-
manimlib.scene.scene	Scene.bring_to_front	method	defined	0	-
manimlib.scene.scene	Scene.clear	method	defined	0	-
manimlib.scene.scene	Scene.construct	method	defined	0	-
manimlib.scene.scene	Scene.default_camera_config	attribute	defined	0	dict()
manimlib.scene.scene	Scene.default_file_writer_config	attribute	defined	0	dict()
manimlib.scene.scene	Scene.default_frame_orientation	attribute	defined	0	(0, 0)
manimlib.scene.scene	Scene.drag_to_pan	attribute	defined	0	True
manimlib.scene.scene	Scene.embed	method	defined	0	-
manimlib.scene.scene	Scene.emit_frame	method	defined	0	-
manimlib.scene.scene	Scene.finish_animations	method	defined	0	-
manimlib.scene.scene	Scene.focus	method	defined	0	-
manimlib.scene.scene	Scene.force_skipping	method	defined	0	-
manimlib.scene.scene	Scene.get_animation_time_progression	method	defined	0	-
manimlib.scene.scene	Scene.get_group	method	defined	0	-
manimlib.scene.scene	Scene.get_image	method	defined	0	-
manimlib.scene.scene	Scene.get_mobject_copies	method	defined	0	-
manimlib.scene.scene	Scene.get_mobject_family_members	method	defined	0	-
manimlib.scene.scene	Scene.get_mobjects	method	defined	0	-
manimlib.scene.scene	Scene.get_run_time	method	defined	0	-
manimlib.scene.scene	Scene.get_state	method	defined	0	-
manimlib.scene.scene	Scene.get_time	method	defined	0	-
manimlib.scene.scene	Scene.get_time_progression	method	defined	0	-
manimlib.scene.scene	Scene.get_top_level_mobjects	method	defined	0	-
manimlib.scene.scene	Scene.get_wait_time_progression	method	defined	0	-
manimlib.scene.scene	Scene.get_window	method	defined	0	-
manimlib.scene.scene	Scene.hold_loop	method	defined	0	-
manimlib.scene.scene	Scene.i2g	method	defined	0	-
manimlib.scene.scene	Scene.i2m	method	defined	0	-
manimlib.scene.scene	Scene.id_to_mobject	method	defined	0	-
manimlib.scene.scene	Scene.ids_to_group	method	defined	0	-
manimlib.scene.scene	Scene.increment_time	method	defined	0	-
manimlib.scene.scene	Scene.interact	method	defined	0	-
manimlib.scene.scene	Scene.is_window_closing	method	defined	0	-
manimlib.scene.scene	Scene.max_num_saved_states	attribute	defined	0	50
manimlib.scene.scene	Scene.on_close	method	defined	0	-
manimlib.scene.scene	Scene.on_hide	method	defined	0	-
manimlib.scene.scene	Scene.on_key_press	method	defined	0	-
manimlib.scene.scene	Scene.on_key_release	method	defined	0	-
manimlib.scene.scene	Scene.on_mouse_drag	method	defined	0	-
manimlib.scene.scene	Scene.on_mouse_motion	method	defined	0	-
manimlib.scene.scene	Scene.on_mouse_press	method	defined	0	-
manimlib.scene.scene	Scene.on_mouse_release	method	defined	0	-
manimlib.scene.scene	Scene.on_mouse_scroll	method	defined	0	-
manimlib.scene.scene	Scene.on_resize	method	defined	0	-
manimlib.scene.scene	Scene.on_show	method	defined	0	-
manimlib.scene.scene	Scene.pan_sensitivity	attribute	defined	0	0.5
manimlib.scene.scene	Scene.play	method	defined	0	-
manimlib.scene.scene	Scene.point_to_mobject	method	defined	0	-
manimlib.scene.scene	Scene.post_play	method	defined	0	-
manimlib.scene.scene	Scene.pre_play	method	defined	0	-
manimlib.scene.scene	Scene.progress_through_animations	method	defined	0	-
manimlib.scene.scene	Scene.random_seed	attribute	defined	0	0
manimlib.scene.scene	Scene.redo	method	defined	0	-
manimlib.scene.scene	Scene.remove	method	defined	0	-
manimlib.scene.scene	Scene.remove_all_except	method	defined	0	-
manimlib.scene.scene	Scene.replace	method	defined	0	-
manimlib.scene.scene	Scene.restore_state	method	defined	0	-
manimlib.scene.scene	Scene.revert_to_original_skipping_status	method	defined	0	-
manimlib.scene.scene	Scene.run	method	defined	0	-
manimlib.scene.scene	Scene.samples	attribute	defined	0	0
manimlib.scene.scene	Scene.save_state	method	defined	0	-
manimlib.scene.scene	Scene.scroll_sensitivity	attribute	defined	0	20
manimlib.scene.scene	Scene.set_background_color	method	defined	0	-
manimlib.scene.scene	Scene.set_floor_plane	method	defined	0	-
manimlib.scene.scene	Scene.setup	method	defined	0	-
manimlib.scene.scene	Scene.should_update_mobjects	method	defined	0	-
manimlib.scene.scene	Scene.show	method	defined	0	-
manimlib.scene.scene	Scene.stop_skipping	method	defined	0	-
manimlib.scene.scene	Scene.tear_down	method	defined	0	-
manimlib.scene.scene	Scene.temp_config_change	method	defined	0	-
manimlib.scene.scene	Scene.temp_progress_bar	method	defined	0	-
manimlib.scene.scene	Scene.temp_record	method	defined	0	-
manimlib.scene.scene	Scene.temp_skip	method	defined	0	-
manimlib.scene.scene	Scene.undo	method	defined	0	-
manimlib.scene.scene	Scene.update_frame	method	defined	0	-
manimlib.scene.scene	Scene.update_mobjects	method	defined	0	-
manimlib.scene.scene	Scene.update_skipping_status	method	defined	0	-
manimlib.scene.scene	Scene.wait	method	defined	0	-
manimlib.scene.scene	Scene.wait_until	method	defined	0	-
manimlib.scene.scene	SceneState	class	defined	1	-
manimlib.scene.scene	SceneState.__init__	method	defined	0	-
manimlib.scene.scene	SceneState.mobjects_match	method	defined	0	-
manimlib.scene.scene	SceneState.n_changes	method	defined	0	-
manimlib.scene.scene	SceneState.restore_scene	method	defined	0	-
manimlib.scene.scene	ThreeDScene	class	defined	1	Scene
manimlib.scene.scene	ThreeDScene.add	method	defined	0	-
manimlib.scene.scene	ThreeDScene.always_depth_test	attribute	defined	0	True
manimlib.scene.scene	ThreeDScene.default_frame_orientation	attribute	defined	0	(-30, 70)
manimlib.scene.scene	ThreeDScene.samples	attribute	defined	0	4
manimlib.scene.scene	platform	leaked_import	platform	1	-
manimlib.scene.scene	time	leaked_import	time	1	-
manimlib.scene.scene_embed	CheckpointManager	class	defined	1	-
manimlib.scene.scene_embed	CheckpointManager.__init__	method	defined	0	-
manimlib.scene.scene_embed	CheckpointManager.checkpoint_paste	method	defined	0	-
manimlib.scene.scene_embed	CheckpointManager.clear_checkpoints	method	defined	0	-
manimlib.scene.scene_embed	CheckpointManager.get_leading_comment	method	defined	0	-
manimlib.scene.scene_embed	CheckpointManager.handle_checkpoint_key	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed	class	defined	1	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.__init__	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.auto_reload	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.checkpoint_paste	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.enable_gui	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.ensure_flash_on_error	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.ensure_frame_update_post_cell	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.get_ipython_shell_for_embedded_scene	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.get_shortcuts	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.launch	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.reload_scene	method	defined	0	-
manimlib.scene.scene_embed	InteractiveSceneEmbed.validate_syntax	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter	class	defined	1	object
manimlib.scene.scene_file_writer	SceneFileWriter.__init__	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.add_audio_segment	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.add_sound	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.add_sound_to_video	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.begin	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.begin_animation	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.begin_insert	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.close_movie_pipe	method	defined	0	-
manimlib.scene.scene_file_writer	SceneFileWriter.create_audio_segment	method	defined	0	-
